itemID,director,movieLanguage,actor1,actor2,actor3
3660,77,9,610,80,373
3680,58,9,1786,1011,307
175,649,9,1611,893,979
3510,165,9,914,89,1040
141,287,9,414,1826,897
3720,769,9,976,193,1346
47,135,9,1169,1088,997
3762,349,6,1465,1015,781
3782,628,5,1879,1722,563
3726,159,9,1416,1924,1380
3793,541,9,963,1890,186
3794,479,10,325,292,428
3579,667,9,251,1404,960
3788,463,9,1608,773,1209
3795,573,10,873,700,118
3816,790,10,1295,866,1393
3826,458,9,541,585,220
3827,238,9,1957,804,1830
3825,626,10,39,1324,1393
3893,508,9,385,1503,1401
2994,30,9,829,690,1946
3787,773,9,391,657,728
3944,248,9,1584,807,1532
3945,481,9,692,723,915
3995,692,9,357,290,969
4007,654,9,969,1521,755
4042,585,9,22,519,148
4038,520,9,1356,0,0
4043,447,9,1031,969,1010
4032,356,9,1690,574,290
4044,124,9,1592,595,561
4052,591,9,475,1887,1699
4064,514,9,847,779,1369
84,755,9,926,1715,20
4067,202,9,1721,1497,529
4079,642,9,583,1026,87
4078,623,9,704,176,1733
4098,304,9,263,1040,1217
94,356,9,833,1622,295
4099,486,9,925,273,97
4148,768,9,1058,1497,891
4176,760,11,1847,945,1409
4110,196,9,1055,1305,15
4177,777,9,173,516,27
4119,755,9,223,1715,918
31,810,9,861,1519,1699
4188,720,23,1450,1384,744
4193,731,9,99,991,209
4196,600,9,172,1241,1372
4232,6,9,181,1878,1539
3588,220,9,251,1102,168
155,278,9,817,1745,448
4295,303,10,801,0,0
4284,137,9,468,477,80
4297,107,9,1984,1173,1842
4298,665,9,403,223,1873
4299,300,9,967,1202,245
3635,595,9,528,368,992
4151,299,9,942,546,1127
4361,364,9,89,55,1068
4379,237,9,604,809,1446
4370,306,9,857,80,333
4371,166,10,144,618,254
4377,683,9,925,1821,883
2240,100,9,24,1715,1518
4,438,9,817,1763,1652
23,410,9,1954,1122,1665
24,808,9,1126,1003,788
25,632,9,251,1969,133
30,165,9,223,1404,699
36,529,9,951,1684,1286
65,556,9,979,1658,542
80,230,9,16,1052,370
66,666,9,437,1795,1374
114,397,9,1437,716,978
116,142,9,1794,1588,961
120,360,9,1649,1240,1944
149,650,9,710,1660,1716
13,590,9,1382,57,1109
160,680,9,475,807,571
101,27,9,543,17,909
42,354,9,1180,224,1552
61,792,9,20,1697,469
220,23,9,1957,239,246
221,160,9,506,627,682
225,99,9,1437,1822,497
227,160,9,1859,1736,100
232,160,9,1859,400,1704
239,172,10,730,613,488
240,227,10,386,1921,1996
242,242,9,951,651,516
243,167,9,1859,400,1704
3517,433,9,1859,400,183
47,135,9,1169,1088,997
3522,408,9,251,1306,72
3562,794,9,1975,543,674
3586,444,9,349,1818,561
3608,341,9,1332,1583,1461
3610,621,9,1782,857,1658
3611,800,9,566,1520,71
3620,740,9,660,223,1297
3595,186,9,16,1100,344
3626,101,9,573,1706,500
3630,70,9,165,975,1580
3545,201,9,1344,1284,550
18,750,9,1803,251,1376
3523,366,9,340,214,215
3655,198,9,718,832,1684
3670,737,9,877,244,460
3681,641,9,651,369,1823
3682,598,9,951,1052,239
3688,254,9,1437,977,420
3705,42,9,923,413,638
3715,433,9,1859,400,183
3719,652,9,893,686,1114
215,98,9,1857,1562,939
3732,606,9,1413,790,20
3735,774,9,1953,1858,979
3625,369,9,172,889,1539
3743,591,9,1620,172,1483
3752,67,9,1636,322,933
248,224,9,1272,24,811
2755,713,9,1437,951,1402
3761,145,9,263,1878,1742
241,135,9,747,349,1343
3771,256,9,1323,1363,250
3726,159,9,1416,1924,1380
3750,157,9,817,1057,77
3798,173,9,821,1067,1433
3799,653,9,790,558,857
3800,194,9,747,965,704
3804,53,9,476,583,1702
3807,738,9,1692,301,425
3858,575,9,1066,1336,1262
3725,419,9,1782,295,1510
3878,311,9,1584,1510,1483
3887,419,9,1725,1060,1510
3898,195,9,384,1494,628
124,274,9,979,1344,366
3926,186,9,16,889,419
3933,314,9,1497,1646,155
3938,611,9,1787,1632,800
3942,282,9,1639,1976,838
3806,165,9,1347,1715,466
3962,112,9,914,112,662
182,71,9,172,1483,1953
3968,636,9,1323,434,641
3032,624,9,1854,73,965
3983,600,9,1483,860,1777
3990,204,9,1897,28,1070
3996,509,9,1887,106,418
1983,383,9,251,1587,216
4020,814,9,1697,1931,808
4025,535,9,846,165,1122
3972,425,9,1922,1511,993
4003,199,9,807,1372,1912
4054,800,9,1380,1040,1489
3992,497,9,823,1348,1646
3664,686,9,914,1975,566
4183,574,9,1975,1423,113
4249,136,9,1326,1179,1554
39,756,9,719,368,1914
47,135,9,1169,1088,997
103,154,25,1220,33,128
3571,701,14,615,1875,795
3572,703,14,1875,501,955
3573,318,24,0,0,0
3574,3,9,406,1892,1571
3575,5,10,1031,1970,871
3576,21,23,1686,763,1767
3577,80,9,916,1182,1321
3578,767,14,1498,1943,140
3510,165,9,914,89,1040
199,691,9,1019,195,817
3711,473,9,524,337,444
3717,218,22,52,59,1157
3718,592,22,509,441,984
30,165,9,223,1404,699
1,549,9,494,1348,1467
2,776,9,491,135,137
16,618,9,98,1181,328
42,354,9,1180,224,1552
66,666,9,437,1795,1374
16,618,9,98,1181,328
49,546,9,513,1037,311
66,666,9,437,1795,1374
78,814,9,1241,195,1302
79,178,9,1121,1629,1820
98,524,9,925,1058,1113
137,749,9,881,1994,335
17,408,9,190,558,1657
50,424,21,1468,162,1901
51,313,9,749,1416,1778
52,416,9,1420,676,28
53,527,9,1344,1545,870
54,560,9,1233,835,644
55,434,9,863,1099,1785
39,756,9,719,368,1914
58,355,9,175,121,558
57,588,9,1267,257,1022
56,313,9,1564,1414,170
34,786,9,251,416,429
63,321,9,600,1815,969
18,750,9,1803,251,1376
62,19,9,476,645,1380
61,792,9,20,1697,469
95,106,9,1863,1091,190
96,658,9,1240,762,60
65,556,9,979,1658,542
128,806,4,507,1753,1231
99,396,9,1622,699,497
133,646,9,519,1768,762
141,287,9,414,1826,897
38,65,9,1833,154,1738
146,348,9,998,960,1319
180,762,9,531,1602,1800
181,442,5,621,1397,1589
182,71,9,172,1483,1953
165,393,17,1884,1808,1988
78,814,9,1241,195,1302
3506,734,9,951,1616,402
3510,165,9,914,89,1040
86,467,10,1212,672,1540
66,666,9,437,1795,1374
3740,365,9,1620,531,1382
3516,765,9,769,916,1345
67,497,9,6,366,1437
171,207,2,735,58,1641
188,459,9,610,349,1052
231,593,25,1519,203,1199
241,135,9,747,349,1343
3535,145,9,1103,1659,698
3565,330,10,438,496,86
3581,813,9,1985,1416,1532
3619,386,9,1331,1539,80
3613,216,11,12,199,1405
3629,799,9,660,1331,856
3649,769,9,224,522,1986
3702,276,9,1684,1367,285
3703,323,9,5,262,1067
201,184,9,895,953,1150
3713,357,9,877,1297,998
3714,362,9,1439,5,486
3716,672,9,1667,996,1628
3786,188,9,1663,1375,598
3787,773,9,391,657,728
3821,536,9,1170,924,1661
3822,317,0,1168,1573,1512
3825,626,10,39,1324,1393
2902,757,9,751,958,816
3941,811,10,1136,1354,1475
4023,13,25,766,1415,278
4024,418,25,1597,1759,695
173,687,19,83,353,1132
68,9,9,1953,1267,589
114,397,9,1437,716,978
3032,624,9,1854,73,965
3504,367,9,1620,869,1419
75,491,9,349,1958,1584
92,798,9,1437,589,1906
94,356,9,833,1622,295
109,603,9,370,1404,1964
127,325,25,1244,987,1480
104,565,9,20,1151,1887
144,130,9,1592,937,755
197,378,9,1688,1551,1852
68,9,9,1953,1267,589
3730,476,9,27,1746,285
3790,337,9,191,1018,1517
3844,335,9,970,153,1788
3726,159,9,1416,1924,1380
3750,157,9,817,1057,77
3849,786,9,476,342,1645
3643,151,27,1359,1458,1163
83,650,9,1659,290,1303
3637,721,23,1767,1722,885
18,750,9,1803,251,1376
42,354,9,1180,224,1552
3748,221,9,969,98,1500
3866,543,23,1384,1398,688
47,135,9,1169,1088,997
3585,596,9,1957,315,846
3677,312,9,1863,263,1532
180,762,9,531,1602,1800
3873,309,9,936,1267,589
3881,194,9,1052,636,394
3884,323,9,660,1912,108
3890,609,9,1975,540,1353
3891,399,9,1103,1268,1079
3844,335,9,970,153,1788
3695,439,9,251,1889,1006
3902,543,23,227,1451,1385
3904,136,9,1708,527,460
3783,283,9,1860,1266,1874
3687,397,9,1437,862,56
13,590,9,1382,57,1109
3929,46,9,889,667,678
3831,283,9,850,859,1932
3934,480,9,1906,1275,1130
3935,68,9,298,1036,637
3713,357,9,877,1297,998
3974,601,27,930,1758,1771
3978,379,9,1298,1511,760
3710,251,9,1678,1376,859
3642,561,27,1359,1458,1163
3551,57,5,40,1408,200
4062,316,9,338,1550,919
4084,577,16,331,1979,1044
4081,560,9,1663,270,30
4100,572,9,1994,1368,260
3627,123,9,1614,132,1445
3899,326,9,1180,484,843
4177,777,9,173,516,27
4003,199,9,807,1372,1912
3786,188,9,1663,1375,598
241,135,9,747,349,1343
4260,547,9,531,1503,917
4261,277,9,1663,121,456
3950,432,9,336,1416,1868
47,135,9,1169,1088,997
93,15,9,357,1180,1037
51,313,9,749,1416,1778
81,141,9,115,1744,751
82,708,9,290,657,385
83,650,9,1659,290,1303
84,755,9,926,1715,20
85,786,9,1630,223,296
104,565,9,20,1151,1887
86,467,10,1212,672,1540
85,786,9,1630,223,296
87,616,9,136,1684,90
97,17,9,1103,1058,1146
107,568,9,1439,1953,1742
117,812,15,1293,1668,1893
118,469,9,1800,828,845
119,589,8,271,1720,1836
131,297,5,0,0,0
132,145,9,1331,1097,456
131,297,5,0,0,0
39,756,9,719,368,1914
158,169,9,1611,1822,691
159,138,9,1679,105,1084
196,112,9,1576,1548,472
38,65,9,1833,154,1738
3564,710,9,32,1148,1710
38,65,9,1833,154,1738
3568,607,9,0,0,0
3569,158,9,1347,1062,432
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
2623,48,9,815,1874,709
3610,621,9,1782,857,1658
3623,431,9,677,889,891
49,546,9,513,1037,311
3625,369,9,172,889,1539
166,126,9,862,667,366
115,550,9,1731,849,450
190,728,9,1947,1774,1119
231,593,25,1519,203,1199
3579,667,9,251,1404,960
3694,311,9,1965,30,741
3649,769,9,224,522,1986
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
3767,706,9,1622,1906,1372
3629,799,9,660,1331,856
3726,159,9,1416,1924,1380
3793,541,9,963,1890,186
3806,165,9,1347,1715,466
3809,271,9,319,1693,398
3810,747,9,516,920,1825
3820,423,25,602,1410,1411
3823,681,9,710,185,959
3828,810,9,1562,328,1953
3829,661,9,1247,1762,1019
3510,165,9,914,89,1040
3848,293,9,1103,877,1286
3855,139,9,384,921,505
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
3897,171,9,1413,1143,1039
3932,108,9,238,266,1131
3955,637,9,1010,290,190
3955,637,9,1010,290,190
3956,559,9,447,1613,268
3961,519,9,1863,833,803
3957,460,23,1846,1448,101
2661,681,9,746,1124,570
3981,570,9,290,1392,1654
3982,405,9,1085,938,180
3997,466,9,902,1031,1396
4018,427,9,1331,902,460
4022,555,9,124,1528,1977
4029,739,9,828,1235,901
2755,713,9,1437,951,1402
2490,395,9,1065,1289,1292
3772,159,9,747,1560,547
4198,210,10,1254,1927,79
4212,78,25,1519,861,994
4218,333,9,1366,918,1737
4230,779,9,645,391,1867
4238,571,9,1347,313,442
2036,539,9,1636,651,1421
3025,602,9,1601,1349,727
4251,810,9,281,1974,1115
4252,387,9,516,978,1804
4258,532,9,1966,241,1307
4185,165,9,424,1643,368
2660,810,9,951,486,898
4267,323,9,315,1499,1497
3869,270,9,969,779,9
4276,312,9,1972,98,1950
4287,363,9,1126,1951,1805
4278,179,9,1510,1717,365
3998,257,9,1297,558,605
4347,586,9,1001,1646,484
4365,464,9,1210,0,0
3951,492,9,1076,1680,589
4366,163,9,1919,1413,1924
4368,48,17,1885,1945,931
2909,228,9,109,1428,1435
4369,35,9,1071,820,1470
4372,28,25,1249,1228,1586
1890,205,9,894,1496,910
3842,666,9,127,1674,969
4376,275,9,225,997,543
99,396,9,1622,699,497
100,559,9,1025,503,737
101,27,9,543,17,909
102,815,26,1394,1387,1522
105,665,9,503,1290,1856
108,741,9,710,1740,290
109,603,9,370,1404,1964
112,741,9,710,1054,985
159,138,9,1679,105,1084
38,65,9,1833,154,1738
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
67,497,9,6,366,1437
3610,621,9,1782,857,1658
166,126,9,862,667,366
115,550,9,1731,849,450
3579,667,9,251,1404,960
2141,490,9,1620,410,1523
3687,397,9,1437,862,56
3649,769,9,224,522,1986
3695,439,9,251,1889,1006
3696,0,9,0,0,0
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
124,274,9,979,1344,366
3735,774,9,1953,1858,979
3726,159,9,1416,1924,1380
3806,165,9,1347,1715,466
3823,681,9,710,185,959
3510,165,9,914,89,1040
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
2490,395,9,1065,1289,1292
115,550,9,1731,849,450
124,274,9,979,1344,366
130,181,9,426,1657,568
135,624,9,223,358,1348
150,106,9,1495,747,704
151,106,9,1495,747,753
152,99,9,747,704,753
156,521,9,1696,1108,1123
157,521,9,1696,1108,1123
190,728,9,1947,1774,1119
191,279,9,1947,1119,1640
192,176,9,1947,917,1667
193,114,9,1121,1629,194
194,129,9,1121,1629,1820
79,178,9,1121,1629,1820
195,763,9,969,1972,486
217,763,9,969,728,27
218,270,9,969,1478,1076
219,270,9,969,1478,1076
223,270,9,969,1478,1076
172,763,9,1335,969,728
3507,763,9,969,357,1396
2021,140,9,765,537,1913
3547,41,9,30,548,49
3548,128,9,1576,956,472
3549,112,9,1576,956,472
196,112,9,1576,1548,472
62,19,9,476,645,1380
3552,209,9,172,344,455
3555,209,9,172,344,455
3556,37,9,1377,526,263
3559,37,9,1377,526,263
3560,122,9,1377,526,263
3563,139,9,1103,951,796
3569,158,9,1347,1062,432
3579,667,9,251,1404,960
3580,377,9,445,1103,1016
3580,377,9,445,1103,1016
3187,245,9,1617,913,1594
3593,140,9,1516,156,1140
3594,377,9,1483,1508,217
3601,32,9,1629,555,333
166,126,9,862,667,366
3602,126,9,446,345,1845
3603,595,9,952,196,1781
3543,471,9,1456,1436,799
3604,91,9,404,741,1698
3605,682,9,1591,360,361
3606,497,9,310,376,1373
3501,377,9,1866,1849,498
38,65,9,1833,154,1738
3612,377,9,1866,1849,932
3617,763,9,629,969,451
3621,583,9,1297,691,231
3622,436,9,1659,165,1559
3623,431,9,677,889,891
49,546,9,513,1037,311
3598,537,9,1377,526,263
3599,181,9,426,1657,568
3627,123,9,1614,132,1445
253,267,9,925,595,1173
3631,242,9,1615,309,475
3635,595,9,528,368,992
138,490,9,1169,169,1265
3636,245,9,1351,405,819
3647,553,9,1427,950,1775
2015,809,9,1718,1049,1610
3649,769,9,224,522,1986
3650,140,9,1283,192,537
3651,11,9,671,774,1007
3653,781,9,1391,526,151
39,756,9,719,368,1914
2523,533,9,770,1013,1323
3658,636,9,1707,998,878
3610,621,9,1782,857,1658
2716,0,0,1817,0,0
3530,118,9,1881,1392,681
66,666,9,437,1795,1374
2271,245,9,1870,470,1882
3671,95,9,5,889,609
3672,91,9,1499,1207,752
197,378,9,1688,1551,1852
47,135,9,1169,1088,997
3673,140,9,210,1063,707
3674,311,9,794,726,691
3689,683,9,1866,595,147
3690,697,9,1500,1214,1900
58,355,9,175,121,558
3691,465,9,1680,649,1233
3692,683,9,1866,144,753
178,453,9,1866,1849,932
3693,412,9,889,846,1497
198,663,9,1060,139,1872
142,248,9,747,1181,435
67,497,9,6,366,1437
212,307,9,1680,1994,1776
3699,119,9,426,1657,568
3700,502,9,666,1757,1956
3701,119,9,426,1657,568
3521,696,9,1619,1081,1931
3721,29,9,426,1657,568
54,560,9,1233,835,644
3722,538,9,426,1657,568
3728,181,9,426,1657,568
74,650,9,1478,587,902
3737,650,9,1659,936,396
3738,513,9,727,368,823
3741,344,9,1097,1026,230
3742,428,9,1319,74,13
3749,764,9,703,1624,1343
3753,586,9,1001,1404,1755
20,681,9,595,1542,1474
3695,439,9,251,1889,1006
3755,717,9,1503,561,456
3759,440,9,1620,513,1052
3763,645,9,1604,1828,914
3769,357,9,660,610,960
3770,411,9,877,640,244
122,705,9,541,948,891
3731,556,9,857,1120,1380
33,400,9,691,1878,9
3756,283,9,859,223,1932
3667,409,9,251,1562,1644
3781,657,9,794,1404,1711
228,542,9,127,1404,1562
3784,534,9,385,45,675
3785,263,9,1261,382,248
3797,624,9,1904,1216,1936
162,763,9,969,728,561
3313,287,9,433,346,297
3116,439,9,584,165,1703
3830,439,9,165,659,1297
3831,283,9,850,859,1932
1889,624,9,716,1854,1355
3832,624,9,1904,448,1216
3304,457,9,815,1801,68
3833,37,9,666,1757,1967
3835,37,9,666,1757,1967
3836,454,9,1052,1705,1880
3837,579,9,1052,190,1367
3841,666,25,276,397,805
1974,666,9,127,1674,935
3842,666,9,127,1674,969
2461,666,9,716,660,1549
3783,283,9,1860,1266,1874
3843,233,9,251,1376,385
3845,439,9,236,875,1255
3846,439,9,236,875,1645
3687,397,9,1437,862,56
3735,774,9,1953,1858,979
3856,143,9,1584,1725,748
3857,814,9,927,657,557
3630,70,9,165,975,1580
3726,159,9,1416,1924,1380
3510,165,9,914,89,1040
3870,784,9,531,530,186
3871,273,9,1060,999,1003
136,200,9,973,1086,287
3677,312,9,1863,263,1532
2509,106,9,1772,635,174
3874,610,9,927,390,521
3880,791,9,1012,624,1574
3750,157,9,817,1057,77
3885,139,9,1297,299,1835
3713,357,9,877,1297,998
3892,518,9,969,349,1257
3714,362,9,1439,5,486
3894,174,9,1267,349,1328
3748,221,9,969,98,1500
3899,326,9,1180,484,843
1938,439,9,1729,904,851
3919,515,9,1310,825,1558
3920,165,9,223,531,728
3743,591,9,1620,172,1483
14,234,9,1303,1524,1656
3952,114,9,74,645,1222
3589,255,9,1180,595,1416
3590,255,9,595,1416,718
3954,255,9,595,718,1416
3958,814,9,559,8,887
3869,270,9,969,779,9
3865,194,9,1437,1640,1773
3964,547,9,224,8,1620
3992,497,9,823,1348,1646
3950,432,9,336,1416,1868
3999,146,9,46,1857,1824
4002,724,9,532,902,1744
3962,112,9,914,112,662
4004,488,9,1667,202,1532
3787,773,9,391,657,728
4006,769,9,224,522,1986
3918,606,9,541,753,1919
4011,529,9,121,392,59
226,606,9,541,1919,756
4012,808,9,1455,157,1811
230,606,9,541,1919,753
4014,437,9,226,1676,103
4033,181,9,426,1657,568
4034,31,9,122,1313,465
3029,54,9,1193,1874,1619
4035,713,9,859,168,503
4091,436,9,303,832,503
4092,355,9,335,1877,749
4093,552,9,859,82,383
3979,153,9,46,1909,1291
4094,92,9,1305,1258,1664
3966,296,9,1416,139,1101
3312,725,9,313,1106,341
4103,581,9,1122,1314,1646
4032,356,9,1690,574,290
4057,503,9,1740,999,1319
4104,503,9,1740,966,999
4086,503,9,1740,999,966
4107,377,9,1483,1141,1343
4054,800,9,1380,1040,1489
99,396,9,1622,699,497
4108,283,9,1623,1008,1559
4160,478,9,997,1997,656
4130,225,9,1584,1629,358
4131,79,9,1121,1629,1820
4132,243,9,859,385,1983
4175,388,9,1820,1185,56
3926,186,9,16,889,419
4178,752,9,732,1774,1223
4151,299,9,942,546,1127
4147,72,9,223,979,1539
4189,690,9,434,1932,399
3882,584,9,1659,544,1180
4201,475,9,1052,1689,1831
175,649,9,1611,893,979
4098,304,9,263,1040,1217
3980,274,9,1751,1431,1725
4225,122,9,127,1674,1986
4226,675,9,831,1730,757
4227,236,9,1791,65,979
4197,253,9,1663,660,1539
4228,105,9,969,5,1364
3998,257,9,1297,558,605
4245,707,9,1782,1858,928
4246,392,9,790,516,98
4145,338,9,790,98,645
4202,39,9,74,1040,374
4247,612,9,889,1923,971
3515,765,9,769,916,1345
3516,765,9,769,916,1345
4253,404,9,1840,965,1955
4254,381,9,20,1076,1119
4258,532,9,1966,241,1307
4185,165,9,424,1643,368
4253,404,9,1840,965,1955
4269,315,9,426,372,840
4270,465,9,531,1196,1854
4272,490,9,134,169,329
4066,704,9,846,311,860
4184,240,9,1696,917,139
4305,120,9,553,1472,1557
4300,741,9,832,94,424
4081,560,9,1663,270,30
4219,741,9,903,561,1526
4321,414,9,422,1338,1353
4322,60,9,1680,544,123
4323,498,9,1584,342,1867
4244,99,9,172,526,288
4356,763,9,969,1373,728
4354,650,9,1458,1348,698
4356,763,9,969,1373,728
4288,244,9,895,1002,1179
4358,93,9,518,1343,1002
4359,407,9,1680,1644,190
4367,422,9,1060,853,427
4347,586,9,1001,1646,484
3592,639,9,807,887,1287
4378,135,9,349,1343,645
4045,135,9,349,1343,719
4374,135,9,349,1343,645
107,568,9,1439,1953,1742
134,567,9,172,694,1596
167,208,9,139,82,1330
189,590,9,1685,1137,1567
68,9,9,1953,1267,589
247,53,9,1604,497,583
127,325,25,1244,987,1480
38,65,9,1833,154,1738
109,603,9,370,1404,1964
67,497,9,6,366,1437
54,560,9,1233,835,644
136,200,9,973,1086,287
138,490,9,1169,169,1265
179,48,9,574,891,1675
153,535,9,1227,1314,462
47,135,9,1169,1088,997
3998,257,9,1297,558,605
4000,38,4,1884,92,125
4010,715,9,504,1053,657
4223,743,9,1877,1947,1621
4224,674,9,1224,1931,437
3204,538,9,24,969,1355
3592,639,9,807,887,1287
4327,596,9,1819,51,1612
4081,560,9,1663,270,30
4330,67,9,1957,1877,998
4334,471,9,251,1684,1637
4354,650,9,1458,1348,698
142,248,9,747,1181,435
136,200,9,973,1086,287
86,467,10,1212,672,1540
166,126,9,862,667,366
3777,322,9,888,1299,367
3716,672,9,1667,996,1628
3726,159,9,1416,1924,1380
3545,201,9,1344,1284,550
3950,432,9,336,1416,1868
3972,425,9,1922,1511,993
3979,153,9,46,1909,1291
13,590,9,1382,57,1109
4008,447,9,303,74,733
3691,465,9,1680,649,1233
3770,411,9,877,640,244
4036,688,9,817,633,234
4032,356,9,1690,574,290
56,313,9,1564,1414,170
3958,814,9,559,8,887
4040,49,9,264,47,1971
3735,774,9,1953,1858,979
3610,621,9,1782,857,1658
4070,267,9,1782,1663,1022
4071,570,9,1648,673,1644
61,792,9,20,1697,469
47,135,9,1169,1088,997
161,262,10,665,1917,204
3,246,9,74,334,1910
163,625,23,221,1722,1449
65,556,9,979,1658,542
213,73,10,668,1978,776
124,274,9,979,1344,366
16,618,9,98,1181,328
3585,596,9,1957,315,846
3609,164,9,1483,1923,1559
66,666,9,437,1795,1374
3683,396,9,1953,208,520
3678,769,9,1622,1986,1372
3698,100,9,24,1792,1373
3545,201,9,1344,1284,550
3695,439,9,251,1889,1006
3739,9,9,1953,355,1510
3758,741,9,1169,1866,370
3765,354,9,165,846,906
32,225,9,1957,59,314
3610,621,9,1782,857,1658
159,138,9,1679,105,1084
3805,524,9,1725,864,358
3731,556,9,857,1120,1380
2509,106,9,1772,635,174
3510,165,9,914,89,1040
201,184,9,895,953,1150
1953,445,9,1167,1694,1038
3926,186,9,16,889,419
3724,799,9,651,105,699
212,307,9,1680,1994,1776
3943,369,9,1510,857,1570
3957,460,23,1846,1448,101
3630,70,9,165,975,1580
3989,254,9,431,122,1134
3998,257,9,1297,558,605
3617,763,9,629,969,451
131,297,5,0,0,0
4049,527,9,522,948,113
4036,688,9,817,633,234
4053,531,9,165,1581,949
4060,71,9,172,1622,790
4066,704,9,846,311,860
35,714,26,1513,511,161
3579,667,9,251,1404,960
3713,357,9,877,1297,998
4077,664,9,255,235,485
3950,432,9,336,1416,1868
4087,810,9,1483,1559,1257
4097,384,9,231,497,1266
4006,769,9,224,522,1986
4164,707,9,172,273,487
3642,561,27,1359,1458,1163
4132,243,9,859,385,1983
4174,406,9,997,1725,108
115,550,9,1731,849,450
4185,165,9,424,1643,368
4187,676,9,859,1671,1606
4222,139,9,384,738,1404
3983,600,9,1483,860,1777
3943,369,9,1510,857,1570
4239,100,9,1098,308,90
4244,99,9,172,526,288
4250,139,9,1169,130,1413
4259,25,9,660,1727,163
4278,179,9,1510,1717,365
4147,72,9,223,979,1539
4288,244,9,895,1002,1179
2903,809,9,1537,586,1197
138,490,9,1169,169,1265
73,46,9,1957,589,1100
4255,342,9,1510,544,1997
3527,680,9,951,328,72
4188,720,23,1450,1384,744
2770,678,9,837,962,104
155,278,9,817,1745,448
4297,107,9,1984,1173,1842
4328,380,9,10,968,242
3659,132,9,80,558,858
4355,735,9,313,99,473
4303,573,10,617,1477,114
4373,770,9,990,1721,370
177,796,9,1340,826,467
142,248,9,747,1181,435
136,200,9,973,1086,287
86,467,10,1212,672,1540
166,126,9,862,667,366
3777,322,9,888,1299,367
3716,672,9,1667,996,1628
3726,159,9,1416,1924,1380
3545,201,9,1344,1284,550
3950,432,9,336,1416,1868
3972,425,9,1922,1511,993
3979,153,9,46,1909,1291
13,590,9,1382,57,1109
4008,447,9,303,74,733
3691,465,9,1680,649,1233
3770,411,9,877,640,244
4036,688,9,817,633,234
4032,356,9,1690,574,290
56,313,9,1564,1414,170
3958,814,9,559,8,887
4040,49,9,264,47,1971
3735,774,9,1953,1858,979
3610,621,9,1782,857,1658
4070,267,9,1782,1663,1022
4071,570,9,1648,673,1644
61,792,9,20,1697,469
47,135,9,1169,1088,997
168,694,9,1548,395,1320
169,742,9,237,1156,1653
83,650,9,1659,290,1303
202,587,9,20,607,1234
172,763,9,1335,969,728
198,663,9,1060,139,1872
199,691,9,1019,195,817
199,691,9,1019,195,817
200,217,11,1743,1454,478
201,184,9,895,953,1150
205,286,9,1260,1832,879
206,62,9,457,1278,1112
207,526,9,1098,1949,643
208,113,9,1042,1225,382
209,196,9,1688,1343,176
183,0,9,457,534,155
3546,52,9,1008,1439,1593
3242,431,9,608,1855,754
3685,44,9,1017,1430,1229
3686,296,9,131,1518,1485
3811,261,9,1620,409,315
3812,530,9,1542,667,1252
3813,598,9,1604,896,1800
3620,740,9,660,223,1297
3814,671,9,1630,818,1265
3252,256,9,1077,318,1004
3815,285,9,1625,1054,410
2086,368,9,1795,1074,206
3817,643,9,710,1500,1935
3554,772,9,391,1022,1302
3818,488,9,127,298,1652
3819,730,9,1222,1911,1350
3984,454,9,251,1037,1857
2978,791,9,378,1937,1172
3985,684,9,710,1001,1165
3752,67,9,1636,322,933
3986,679,9,143,1633,1491
3222,66,9,1347,470,503
3177,617,9,1390,245,912
3987,180,9,1799,1226,1677
3988,695,9,298,5,9
4102,582,9,463,356,453
4109,694,9,1685,1749,201
4110,196,9,1055,1305,15
4111,542,9,660,1439,1246
4112,372,9,810,1083,63
3242,431,9,608,1855,754
4113,583,9,1105,350,323
3737,650,9,1659,936,396
4115,351,9,119,1360,272
4116,448,9,1556,1093,1506
2668,395,9,541,1098,1250
4150,196,9,1427,1602,54
4043,447,9,1031,969,1010
4243,175,9,1107,335,859
4335,801,9,673,1710,98
4336,375,9,1579,1627,280
4162,196,9,110,1019,1183
4337,669,9,1347,1062,432
4286,439,9,165,1196,1569
4338,144,9,291,343,293
4339,53,9,251,1401,388
2251,259,9,1508,1630,1059
4340,75,9,1272,1253,874
4314,677,9,1019,746,1596
4341,215,9,1267,315,531
4315,197,9,1079,1151,95
4342,486,9,1402,630,1728
2836,203,9,476,1318,1205
4343,150,9,712,1812,71
4344,191,9,1931,683,1650
2427,393,9,965,352,1682
4345,358,9,516,567,1064
4346,268,9,267,1605,1844
205,286,9,1260,1832,879
206,62,9,457,1278,1112
207,526,9,1098,1949,643
208,113,9,1042,1225,382
209,196,9,1688,1343,176
183,0,9,457,534,155
3546,52,9,1008,1439,1593
3242,431,9,608,1855,754
3685,44,9,1017,1430,1229
3686,296,9,131,1518,1485
