itemID,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,rating
3725,419,37,9,2005,7,18,0,1782,295,1510,4
4059,116,36,9,2011,10,17,8,457,78,1995,4
3625,369,37,9,2004,7,18,0,172,889,1539,5
4063,99,37,9,2007,1,7,8,798,347,740,4
40,198,37,9,2005,1,3,7,223,98,1923,4
4068,719,37,9,2006,8,10,21,476,385,1958,5
4073,299,37,9,2006,1,3,21,1863,1539,1931,4
4080,707,37,9,2006,3,7,8,1786,1101,869,1
4083,608,37,9,2008,1,3,7,1782,112,518,4
2619,733,37,9,1995,1,3,7,925,754,1750,3
4088,246,37,9,2009,7,18,0,112,1055,267,4
4089,357,37,9,2003,7,18,8,660,298,657,3
4095,778,37,9,2008,7,18,0,263,139,1616,5
4096,322,7,9,2006,7,18,0,70,14,1764,1
4102,582,37,9,2008,7,10,18,463,356,453,3
3737,650,37,9,2000,1,3,10,1659,936,396,4
193,114,37,9,2008,10,12,18,1121,1629,194,3
4106,22,20,14,2010,7,0,0,34,440,1280,5
4135,190,37,9,2008,7,10,0,1318,116,589,4
3686,296,37,9,1990,1,7,8,131,1518,1485,4
4150,196,37,9,2009,7,18,0,1427,1602,54,3
3966,296,37,9,2011,7,18,0,1416,139,1101,3
4154,470,37,9,2011,7,10,18,677,1055,389,3
4103,581,37,9,2011,7,18,0,1122,1314,1646,5
4161,398,37,9,2009,7,18,0,1592,711,1754,4
4070,267,37,9,2011,7,10,18,1782,1663,1022,5
3766,545,37,9,2006,7,10,18,263,1058,1008,4
4167,605,37,9,1988,1,8,17,1710,1264,1318,4
4168,332,37,9,2008,7,12,18,588,1510,1135,2
4169,69,36,9,2004,7,18,0,1593,746,391,4
108,741,37,9,2008,1,3,21,710,1740,290,3
4170,725,37,9,2002,7,18,0,98,529,1797,3
4172,713,37,9,1999,8,10,17,965,1232,813,3
4087,810,37,9,2011,7,12,18,1483,1559,1257,3
4179,520,37,9,2002,9,13,0,1356,0,0,3
3984,454,37,9,2007,1,8,21,251,1037,1857,4
198,663,37,9,2010,1,7,18,1060,139,1872,2
4052,591,37,9,2004,7,10,18,475,1887,1699,3
4256,796,37,9,1988,1,7,8,131,810,1523,3
4257,133,14,9,2004,1,3,19,463,934,1443,1
4255,342,37,9,2011,7,10,0,1510,544,1997,5
4230,779,36,9,2011,10,17,21,645,391,1867,5
4244,99,37,9,2011,1,7,8,172,526,288,4
3731,556,37,9,2008,7,10,18,857,1120,1380,4
4262,604,18,9,2004,7,18,0,1542,1022,1486,4
4263,298,37,9,2001,7,18,0,847,339,1839,3
4264,504,37,9,2011,8,10,17,1604,1887,1464,4
4268,289,37,9,2008,7,18,0,421,1055,847,4
4274,654,37,9,2005,10,18,0,1989,1088,685,5
4275,680,37,9,1996,1,3,19,1957,880,191,4
4279,14,37,9,1983,10,18,15,890,1358,1184,3
4280,484,37,9,2004,7,11,18,736,302,892,2
3692,683,37,9,2006,17,21,0,1866,144,753,4
4286,439,37,9,2004,7,10,18,165,1196,1569,3
4284,137,37,9,2005,7,18,0,468,477,80,2
4285,636,37,9,1998,1,8,21,1323,434,940,4
4290,707,37,9,2003,7,18,0,139,243,351,3
194,129,37,9,2009,10,12,18,1121,1629,1820,2
4308,775,37,9,2007,7,11,12,1782,1404,1149,4
4312,121,37,9,2003,7,18,0,851,1020,1721,3
4313,732,36,9,2007,7,11,0,1648,1789,1958,2
4314,677,36,9,1999,7,18,0,1019,746,1596,5
2074,810,37,9,1993,7,17,8,1974,482,908,3
4307,328,37,9,1999,1,3,7,1377,721,1724,4
4315,197,37,9,2006,10,0,0,1079,1151,95,5
4003,199,37,9,2011,17,19,21,807,1372,1912,3
4317,591,37,9,2006,7,15,0,746,475,1248,2
4318,10,37,9,2001,7,18,0,896,1305,240,2
44,374,36,9,2001,1,10,21,902,607,854,4
3681,641,37,9,1980,1,3,18,651,369,1823,4
3954,255,37,9,2005,1,3,19,595,718,1416,3
4375,179,37,9,2012,7,0,0,1510,889,1039,4
4378,135,37,9,2005,1,3,10,349,1343,645,5
4045,135,37,9,2008,1,8,10,349,1343,719,5
4380,771,37,9,2006,7,18,0,1305,1696,1997,2
4381,663,37,9,2009,7,18,0,667,1060,218,3
4324,283,36,9,2011,1,3,8,1623,1008,1458,4
5,775,37,9,1998,7,6,10,1636,1539,1402,3
6,33,37,9,2008,7,10,18,1373,1510,1691,4
37,206,32,23,1998,7,15,18,152,1766,606,5
64,343,37,9,2001,7,8,18,1439,166,1924,3
70,421,37,9,1996,6,10,0,884,447,175,4
71,336,7,9,2002,7,18,10,541,626,1243,2
72,718,37,9,1999,7,10,12,951,263,295,4
73,46,37,9,2005,7,18,0,1957,589,1100,3
106,7,37,9,2005,10,17,0,680,626,357,5
113,102,37,9,2007,8,17,21,1098,470,421,3
122,705,37,9,2009,4,3,12,541,948,891,4
125,104,37,9,2000,7,10,15,699,745,1503,2
173,687,25,19,2009,7,10,0,83,353,1132,4
184,538,37,9,2010,1,3,12,807,169,649,1
176,544,37,9,2008,7,14,21,911,702,954,5
3646,740,37,9,2004,8,21,0,660,223,1297,5
3508,94,37,9,2004,3,7,11,925,559,1178,4
3567,754,36,9,2000,7,0,0,1878,424,1069,5
3591,129,36,9,2002,7,10,18,746,1429,1878,2
3654,746,7,9,2001,7,10,17,1965,1399,91,2
77,334,37,9,2009,9,7,0,344,1572,1426,4
3660,77,36,9,2008,7,18,0,610,80,373,4
3680,58,37,9,1984,7,0,0,1786,1011,307,1
175,649,37,9,2009,7,12,18,1611,893,979,3
3510,165,37,9,2010,6,10,13,914,89,1040,4
141,287,37,9,2009,4,3,12,414,1826,897,5
3720,769,37,9,2006,7,18,0,976,193,1346,2
47,135,37,9,2010,1,17,19,1169,1088,997,5
3762,349,10,6,2008,7,10,18,1465,1015,781,4
3782,628,9,5,2006,1,7,10,1879,1722,563,3
3726,159,37,9,2010,10,21,0,1416,1924,1380,3
3793,541,37,9,1979,7,10,16,963,1890,186,3
3794,479,13,10,2007,4,6,10,325,292,428,5
3579,667,37,9,2010,1,7,8,251,1404,960,4
3788,463,37,9,2009,9,0,0,1608,773,1209,2
3795,573,13,10,2005,7,10,18,873,700,118,2
3816,790,13,10,2004,7,10,0,1295,866,1393,5
3826,458,37,9,2005,7,10,0,541,585,220,5
3827,238,37,9,2006,6,10,0,1957,804,1830,5
3825,626,13,10,2009,7,10,15,39,1324,1393,5
3893,508,37,9,2007,1,3,7,385,1503,1401,4
2994,30,37,9,1954,17,21,0,829,690,1946,5
3787,773,36,9,2010,10,13,0,391,657,728,4
3944,248,37,9,2007,10,21,22,1584,807,1532,4
3945,481,37,9,2009,11,0,0,692,723,915,1
3995,692,36,9,2000,10,15,18,357,290,969,4
4007,654,37,9,2011,1,3,12,969,1521,755,4
4042,585,37,9,2005,10,18,0,22,519,148,2
4038,520,37,9,2007,9,10,13,1356,0,0,3
4043,447,36,9,2000,10,17,18,1031,969,1010,4
4032,356,37,9,2011,1,8,17,1690,574,290,4
4044,124,36,9,2006,6,10,0,1592,595,561,3
4052,591,37,9,2004,7,10,18,475,1887,1699,4
4064,514,37,9,2006,7,18,0,847,779,1369,2
84,755,37,9,1998,1,10,22,926,1715,20,4
4067,202,37,9,2007,7,10,18,1721,1497,529,2
4079,642,37,9,1995,10,18,0,583,1026,87,1
4078,623,37,9,2004,1,8,12,704,176,1733,3
4098,304,37,9,2011,7,0,0,263,1040,1217,2
94,356,37,9,2009,10,6,15,833,1622,295,5
4099,486,37,9,2011,7,11,0,925,273,97,3
4148,768,37,9,2006,10,18,0,1058,1497,891,3
4176,760,14,11,2005,7,10,18,1847,945,1409,4
4110,196,37,9,2003,7,18,0,1055,1305,15,3
4177,777,14,9,2006,10,12,0,173,516,27,4
4119,755,37,9,2011,10,0,0,223,1715,918,4
31,810,37,9,2008,10,18,0,861,1519,1699,2
4188,720,27,23,2011,7,10,0,1450,1384,744,5
4193,731,37,9,2006,8,10,17,99,991,209,1
4196,600,37,9,2007,7,18,0,172,1241,1372,3
4232,6,2,9,2009,4,7,10,181,1878,1539,5
3588,220,37,9,2005,1,8,10,251,1102,168,4
155,278,37,9,2007,3,7,10,817,1745,448,3
4295,303,13,10,2010,9,10,0,801,0,0,5
4284,137,37,9,2005,7,18,0,468,477,80,2
4297,107,37,9,2009,7,10,12,1984,1173,1842,4
4298,665,37,9,1992,10,0,0,403,223,1873,2
4299,300,37,9,2005,8,10,17,967,1202,245,1
3635,595,37,9,2009,4,3,7,528,368,992,5
4151,299,37,9,2011,17,19,21,942,546,1127,3
4361,364,36,9,2007,8,10,18,89,55,1068,5
4379,237,13,9,2011,7,0,0,604,809,1446,3
4370,306,37,9,2011,7,11,16,857,80,333,1
4371,166,13,10,2011,7,18,0,144,618,254,1
4377,683,37,9,2000,7,11,12,925,1821,883,3
2240,100,37,9,1993,8,10,21,24,1715,1518,4
4,438,37,9,2006,1,3,10,817,1763,1652,4
23,410,37,9,2010,1,7,0,1954,1122,1665,1
24,808,37,9,2006,1,3,10,1126,1003,788,3
25,632,37,9,1990,1,8,21,251,1969,133,4
30,165,37,9,1995,8,10,17,223,1404,699,4
36,529,37,9,2007,14,21,0,951,1684,1286,3
65,556,37,9,2010,7,0,0,979,1658,542,3
80,230,37,9,2006,7,10,12,16,1052,370,3
66,666,37,9,2010,1,3,8,437,1795,1374,5
114,397,37,9,2004,1,3,17,1437,716,978,2
116,142,37,9,2007,1,19,21,1794,1588,961,3
120,360,37,9,1983,1,8,21,1649,1240,1944,5
149,650,37,9,1982,10,19,21,710,1660,1716,5
13,590,37,9,2010,1,14,19,1382,57,1109,3
160,680,37,9,2004,1,3,21,475,807,571,2
101,27,37,9,2010,7,14,21,543,17,909,2
42,354,37,9,2010,1,3,21,1180,224,1552,3
61,792,7,9,2009,10,19,21,20,1697,469,2
220,23,37,9,2004,1,17,19,1957,239,246,5
221,160,7,9,2005,14,17,21,506,627,682,3
225,99,37,9,2000,7,10,18,1437,1822,497,4
227,160,7,9,2006,8,14,21,1859,1736,100,2
232,160,7,9,2007,8,14,21,1859,400,1704,2
239,172,13,10,2009,10,14,19,730,613,488,3
240,227,13,10,2007,14,17,19,386,1921,1996,4
242,242,37,9,2003,10,21,0,951,651,516,4
243,167,7,9,2008,8,14,21,1859,400,1704,2
3517,433,7,9,2009,14,17,21,1859,400,183,2
47,135,37,9,2010,1,17,19,1169,1088,997,5
3522,408,37,9,2000,3,7,8,251,1306,72,4
3562,794,37,9,1998,8,10,17,1975,543,674,4
3586,444,37,9,2002,1,10,19,349,1818,561,5
3608,341,37,9,2001,7,0,0,1332,1583,1461,4
3610,621,37,9,2010,4,7,11,1782,857,1658,4
3611,800,37,9,2010,7,18,0,566,1520,71,4
3620,740,37,9,2001,1,8,0,660,223,1297,4
3595,186,37,9,2010,7,0,0,16,1100,344,3
3626,101,37,9,2010,19,21,0,573,1706,500,3
3630,70,37,9,2010,8,10,21,165,975,1580,4
3545,201,37,9,2010,1,3,7,1344,1284,550,5
18,750,37,9,2010,1,3,21,1803,251,1376,2
3523,366,37,9,2010,14,17,21,340,214,215,3
3655,198,37,9,2008,1,3,19,718,832,1684,3
3670,737,37,9,1982,1,3,19,877,244,460,4
3681,641,37,9,1980,1,3,18,651,369,1823,3
3682,598,37,9,2001,7,18,12,951,1052,239,4
3688,254,37,9,1994,3,7,8,1437,977,420,4
3705,42,37,9,2003,1,8,10,923,413,638,2
3715,433,7,9,2010,8,14,17,1859,400,183,1
3719,652,7,9,2005,1,3,12,893,686,1114,3
215,98,37,9,2010,1,14,17,1857,1562,939,4
3732,606,37,9,2005,3,10,18,1413,790,20,4
3735,774,37,9,2010,4,1,7,1953,1858,979,4
3625,369,37,9,2004,7,18,0,172,889,1539,4
3743,591,37,9,2010,7,0,0,1620,172,1483,3
3752,67,37,9,2006,3,7,11,1636,322,933,3
248,224,37,9,1972,8,10,21,1272,24,811,5
2755,713,37,9,1997,1,21,0,1437,951,1402,4
3761,145,37,9,2005,7,10,18,263,1878,1742,4
241,135,37,9,2006,10,12,17,747,349,1343,4
3771,256,2,9,1981,1,3,19,1323,1363,250,5
3726,159,37,9,2010,10,21,0,1416,1924,1380,4
3750,157,37,9,2010,3,6,10,817,1057,77,5
3798,173,2,9,1998,10,14,17,821,1067,1433,2
3799,653,37,9,2010,3,7,12,790,558,857,4
3800,194,37,9,2001,1,21,8,747,965,704,3
3804,53,37,9,2001,8,10,21,476,583,1702,4
3807,738,37,9,2010,8,14,21,1692,301,425,4
3858,575,37,9,2007,14,17,21,1066,1336,1262,4
3725,419,37,9,2005,7,18,0,1782,295,1510,3
3878,311,37,9,2010,7,10,18,1584,1510,1483,4
3887,419,37,9,2007,7,10,18,1725,1060,1510,4
3898,195,37,9,1979,1,8,10,384,1494,628,5
124,274,37,9,2007,7,0,0,979,1344,366,4
3926,186,37,9,2011,7,18,0,16,889,419,3
3933,314,37,9,2010,12,14,21,1497,1646,155,4
3938,611,37,9,1968,1,8,10,1787,1632,800,5
3942,282,36,9,1973,1,3,21,1639,1976,838,3
3806,165,37,9,1997,10,17,21,1347,1715,466,4
3962,112,37,9,2011,4,3,7,914,112,662,4
182,71,37,9,2001,7,0,0,172,1483,1953,4
3968,636,37,9,1987,1,8,21,1323,434,641,5
3032,624,37,9,1994,8,10,0,1854,73,965,5
3983,600,37,9,2011,7,18,0,1483,860,1777,3
3990,204,7,9,2010,7,14,0,1897,28,1070,4
3996,509,37,9,2011,7,10,0,1887,106,418,4
1983,383,37,9,1988,1,8,21,251,1587,216,5
4020,814,37,9,2004,1,10,14,1697,1931,808,5
4025,535,37,9,2009,7,8,18,846,165,1122,5
3972,425,37,9,2011,1,8,10,1922,1511,993,4
4003,199,37,9,2011,17,19,21,807,1372,1912,5
4054,800,37,9,2011,7,18,0,1380,1040,1489,5
3992,497,37,9,2011,1,3,10,823,1348,1646,5
3664,686,37,9,2009,3,7,14,914,1975,566,5
4183,574,37,9,2012,8,10,0,1975,1423,113,4
4249,136,36,9,2009,14,17,21,1326,1179,1554,4
39,756,36,9,2009,3,12,17,719,368,1914,4
47,135,37,9,2010,1,17,19,1169,1088,997,4
103,154,31,25,2009,1,10,0,1220,33,128,3
3571,701,20,14,1972,7,23,0,615,1875,795,5
3572,703,20,14,1968,3,7,23,1875,501,955,4
3573,318,28,24,2010,9,0,0,0,0,0,4
3574,3,37,9,2010,10,0,0,406,1892,1571,4
3575,5,13,10,2010,10,0,0,1031,1970,871,3
3576,21,27,23,2009,4,0,0,1686,763,1767,5
3577,80,37,9,2003,10,15,18,916,1182,1321,3
3578,767,20,14,2009,10,0,0,1498,1943,140,3
3510,165,37,9,2010,6,10,13,914,89,1040,3
199,691,37,9,2010,10,18,0,1019,195,817,2
3711,473,37,9,2002,1,7,0,524,337,444,2
3717,218,6,22,2002,8,10,0,52,59,1157,5
3718,592,6,22,2007,8,10,0,509,441,984,5
30,165,37,9,1995,8,10,17,223,1404,699,3
1,549,36,9,2010,1,3,13,494,1348,1467,3
2,776,23,9,2010,10,14,21,491,135,137,3
16,618,37,9,2010,1,17,21,98,1181,328,4
42,354,37,9,2010,1,3,21,1180,224,1552,4
66,666,37,9,2010,1,3,8,437,1795,1374,4
16,618,37,9,2010,1,17,21,98,1181,328,1
49,546,37,9,2010,7,18,0,513,1037,311,4
66,666,37,9,2010,1,3,8,437,1795,1374,2
78,814,37,9,2009,1,8,12,1241,195,1302,5
79,178,37,9,2010,10,12,18,1121,1629,1820,3
98,524,37,9,2004,10,18,12,925,1058,1113,3
137,749,37,9,2010,1,3,8,881,1994,335,3
17,408,36,9,2010,1,7,8,190,558,1657,4
50,424,26,21,1984,3,7,19,1468,162,1901,3
51,313,37,9,2005,1,19,21,749,1416,1778,4
52,416,37,9,2005,1,3,19,1420,676,28,1
53,527,37,9,2010,7,10,18,1344,1545,870,4
54,560,11,9,2009,1,3,0,1233,835,644,5
55,434,37,9,2009,7,0,0,863,1099,1785,3
39,756,36,9,2009,3,12,17,719,368,1914,4
58,355,36,9,2010,10,14,21,175,121,558,3
57,588,37,9,1997,10,0,0,1267,257,1022,5
56,313,37,9,2009,1,8,10,1564,1414,170,1
34,786,37,9,1991,1,7,8,251,416,429,5
63,321,37,9,2007,9,15,0,600,1815,969,4
18,750,37,9,2010,1,3,21,1803,251,1376,4
62,19,37,9,2010,1,3,10,476,645,1380,3
61,792,7,9,2009,10,19,21,20,1697,469,1
95,106,37,9,2009,10,13,21,1863,1091,190,4
96,658,7,9,2009,7,14,15,1240,762,60,3
65,556,37,9,2010,7,0,0,979,1658,542,5
128,806,15,4,2009,1,6,10,507,1753,1231,5
99,396,37,9,2010,1,3,19,1622,699,497,2
133,646,36,9,1990,14,19,0,519,1768,762,3
141,287,37,9,2009,4,3,12,414,1826,897,5
38,65,36,9,2010,9,7,0,1833,154,1738,5
146,348,37,9,2010,1,10,23,998,960,1319,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
181,442,9,5,1970,7,10,16,621,1397,1589,5
182,71,37,9,2001,7,0,0,172,1483,1953,4
165,393,8,17,2008,1,3,10,1884,1808,1988,5
78,814,37,9,2009,1,8,12,1241,195,1302,5
3506,734,37,9,2010,7,19,0,951,1616,402,3
3510,165,37,9,2010,6,10,13,914,89,1040,3
86,467,13,10,2010,1,3,12,1212,672,1540,4
66,666,37,9,2010,1,3,8,437,1795,1374,4
3740,365,37,9,2010,10,21,0,1620,531,1382,3
3516,765,37,9,2007,1,3,12,769,916,1345,2
67,497,36,9,2010,1,8,21,6,366,1437,4
171,207,19,2,2008,10,0,0,735,58,1641,5
188,459,37,9,2002,10,15,0,610,349,1052,3
231,593,31,25,2009,10,18,21,1519,203,1199,5
241,135,37,9,2006,10,12,17,747,349,1343,5
3535,145,37,9,1997,8,10,17,1103,1659,698,4
3565,330,13,10,2009,7,8,0,438,496,86,5
3581,813,37,9,2004,7,10,18,1985,1416,1532,5
3619,386,37,9,2008,10,17,0,1331,1539,80,5
3613,216,14,11,2009,7,0,0,12,199,1405,5
3629,799,37,9,2009,4,3,7,660,1331,856,3
3649,769,37,9,2009,7,8,0,224,522,1986,4
3702,276,37,9,2010,10,21,0,1684,1367,285,4
3703,323,37,9,2005,7,10,0,5,262,1067,5
201,184,37,9,2010,10,17,21,895,953,1150,5
3713,357,37,9,2010,3,10,23,877,1297,998,5
3714,362,37,9,2010,10,0,0,1439,5,486,4
3716,672,31,9,2010,10,17,21,1667,996,1628,5
3786,188,37,9,2010,10,18,0,1663,1375,598,5
3787,773,36,9,2010,10,13,0,391,657,728,5
3821,536,36,9,2010,7,10,0,1170,924,1661,4
3822,317,28,0,2010,10,22,0,1168,1573,1512,4
3825,626,13,10,2009,7,10,15,39,1324,1393,5
2902,757,36,9,1995,10,0,0,751,958,816,4
3941,811,13,10,2010,10,13,0,1136,1354,1475,3
4023,13,31,25,2007,4,3,11,766,1415,278,5
4024,418,1,25,2009,10,17,21,1597,1759,695,5
173,687,25,19,2009,7,10,0,83,353,1132,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
114,397,37,9,2004,1,3,17,1437,716,978,4
3032,624,37,9,1994,8,10,0,1854,73,965,5
3504,367,37,9,1998,1,8,21,1620,869,1419,5
75,491,37,9,2000,8,10,21,349,1958,1584,3
92,798,37,9,2009,8,21,0,1437,589,1906,3
94,356,37,9,2009,10,6,15,833,1622,295,4
109,603,37,9,2009,7,8,0,370,1404,1964,4
127,325,31,25,2009,14,21,0,1244,987,1480,3
104,565,37,9,2010,1,3,19,20,1151,1887,4
144,130,37,9,2009,14,17,21,1592,937,755,4
197,378,37,9,2009,6,10,20,1688,1551,1852,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
3730,476,7,9,2006,10,18,0,27,1746,285,5
3790,337,37,9,2008,8,10,17,191,1018,1517,5
3844,335,37,9,2010,9,1,7,970,153,1788,5
3726,159,37,9,2010,10,21,0,1416,1924,1380,5
3750,157,37,9,2010,3,6,10,817,1057,77,5
3849,786,37,9,2010,1,10,21,476,342,1645,3
3643,151,33,27,2009,8,17,21,1359,1458,1163,5
83,650,37,9,2010,1,3,10,1659,290,1303,4
3637,721,27,23,2010,2,10,14,1767,1722,885,5
18,750,37,9,2010,1,3,21,1803,251,1376,2
42,354,37,9,2010,1,3,21,1180,224,1552,3
3748,221,37,9,2010,1,10,21,969,98,1500,5
3866,543,27,23,2009,10,18,0,1384,1398,688,3
47,135,37,9,2010,1,17,19,1169,1088,997,4
3585,596,37,9,2008,1,8,12,1957,315,846,4
3677,312,37,9,2010,1,3,7,1863,263,1532,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
3873,309,37,9,2007,8,10,21,936,1267,589,5
3881,194,37,9,2009,1,8,17,1052,636,394,4
3884,323,37,9,2009,10,18,0,660,1912,108,5
3890,609,7,9,2009,7,8,10,1975,540,1353,5
3891,399,37,9,2009,10,0,0,1103,1268,1079,5
3844,335,37,9,2010,9,1,7,970,153,1788,5
3695,439,37,9,2010,1,7,8,251,1889,1006,4
3902,543,27,23,2006,7,10,0,227,1451,1385,4
3904,136,36,9,2010,3,10,17,1708,527,460,3
3783,283,36,9,2008,1,8,21,1860,1266,1874,5
3687,397,37,9,2010,1,3,12,1437,862,56,4
13,590,37,9,2010,1,14,19,1382,57,1109,2
3929,46,37,9,2010,1,7,18,889,667,678,4
3831,283,36,9,1998,8,21,0,850,859,1932,5
3934,480,37,9,2009,14,19,21,1906,1275,1130,5
3935,68,37,9,2010,7,18,0,298,1036,637,3
3713,357,37,9,2010,3,10,23,877,1297,998,4
3974,601,33,27,2007,1,3,10,930,1758,1771,5
3978,379,37,9,2010,1,8,21,1298,1511,760,4
3710,251,37,9,2010,10,21,0,1678,1376,859,5
3642,561,33,27,2009,8,10,17,1359,1458,1163,5
3551,57,9,5,2008,10,0,0,40,1408,200,4
4062,316,37,9,2009,1,12,19,338,1550,919,3
4084,577,30,16,2003,10,17,21,331,1979,1044,5
4081,560,37,9,2011,1,8,10,1663,270,30,5
4100,572,37,9,2011,1,8,10,1994,1368,260,3
3627,123,36,9,2010,7,10,0,1614,132,1445,5
3899,326,36,9,2011,1,10,17,1180,484,843,5
4177,777,14,9,2006,10,12,0,173,516,27,5
4003,199,37,9,2011,17,19,21,807,1372,1912,5
3786,188,37,9,2010,10,18,0,1663,1375,598,4
241,135,37,9,2006,10,12,17,747,349,1343,5
4260,547,37,9,2006,10,17,18,531,1503,917,5
4261,277,37,9,2007,8,10,17,1663,121,456,5
3950,432,37,9,2011,1,3,10,336,1416,1868,3
47,135,37,9,2010,1,17,19,1169,1088,997,5
93,15,37,9,2010,10,17,21,357,1180,1037,3
51,313,37,9,2005,1,19,21,749,1416,1778,4
81,141,36,9,2006,6,10,13,115,1744,751,5
82,708,36,9,2007,6,10,13,290,657,385,5
83,650,37,9,2010,1,3,10,1659,290,1303,3
84,755,37,9,1998,1,10,22,926,1715,20,5
85,786,37,9,2001,1,8,21,1630,223,296,4
104,565,37,9,2010,1,3,19,20,1151,1887,3
86,467,13,10,2010,1,3,12,1212,672,1540,2
85,786,37,9,2001,1,8,21,1630,223,296,3
87,616,37,9,2004,8,10,17,136,1684,90,2
97,17,37,9,2003,10,8,21,1103,1058,1146,4
107,568,37,9,2005,7,12,18,1439,1953,1742,1
117,812,21,15,2008,10,15,0,1293,1668,1893,5
118,469,37,9,1990,10,18,0,1800,828,845,5
119,589,23,8,2007,10,21,22,271,1720,1836,2
131,297,9,5,2006,9,0,0,0,0,0,5
132,145,37,9,1994,1,3,8,1331,1097,456,4
131,297,9,5,2006,9,0,0,0,0,0,5
39,756,36,9,2009,3,12,17,719,368,1914,3
158,169,37,9,2008,7,12,18,1611,1822,691,3
159,138,37,9,2008,7,10,0,1679,105,1084,3
196,112,37,9,2009,4,1,3,1576,1548,472,5
38,65,36,9,2010,9,7,0,1833,154,1738,5
3564,710,36,9,1974,8,17,21,32,1148,1710,4
38,65,36,9,2010,9,7,0,1833,154,1738,4
3568,607,37,9,2007,9,0,0,0,0,0,3
3569,158,37,9,1989,7,21,0,1347,1062,432,4
3545,201,37,9,2010,1,3,7,1344,1284,550,4
47,135,37,9,2010,1,17,19,1169,1088,997,4
2623,48,37,9,1995,10,7,18,815,1874,709,5
3610,621,37,9,2010,4,7,11,1782,857,1658,5
3623,431,37,9,2009,7,10,18,677,889,891,4
49,546,37,9,2010,7,18,0,513,1037,311,2
3625,369,37,9,2004,7,18,0,172,889,1539,1
166,126,37,9,2010,4,3,7,862,667,366,4
115,550,37,9,2009,1,10,19,1731,849,450,5
190,728,37,9,1998,1,3,12,1947,1774,1119,3
231,593,31,25,2009,10,18,21,1519,203,1199,5
3579,667,37,9,2010,1,7,8,251,1404,960,4
3694,311,37,9,1987,7,10,18,1965,30,741,4
3649,769,37,9,2009,7,8,0,224,522,1986,4
3697,163,37,9,2005,1,8,10,1919,1252,521,4
3723,810,37,9,2010,7,18,0,127,998,121,3
3724,799,37,9,2001,7,10,0,651,105,699,4
3725,419,37,9,2005,7,18,0,1782,295,1510,4
3731,556,37,9,2008,7,10,18,857,1120,1380,3
3767,706,37,9,2005,1,7,8,1622,1906,1372,5
3629,799,37,9,2009,4,3,7,660,1331,856,4
3726,159,37,9,2010,10,21,0,1416,1924,1380,3
3793,541,37,9,1979,7,10,16,963,1890,186,5
3806,165,37,9,1997,10,17,21,1347,1715,466,4
3809,271,37,9,2008,10,0,0,319,1693,398,1
3810,747,37,9,1982,7,10,18,516,920,1825,5
3820,423,31,25,1998,10,17,18,602,1410,1411,5
3823,681,37,9,1988,8,10,17,710,185,959,4
3828,810,37,9,2005,7,10,0,1562,328,1953,4
3829,661,37,9,1994,7,10,0,1247,1762,1019,3
3510,165,37,9,2010,6,10,13,914,89,1040,4
3848,293,37,9,2001,10,17,19,1103,877,1286,5
3855,139,37,9,1971,8,10,18,384,921,505,2
3854,89,37,9,2009,7,10,0,1636,443,53,3
3879,382,37,9,1993,7,8,10,1620,1904,189,4
102,815,39,26,1986,10,0,0,1394,1387,1522,5
3897,171,37,9,2001,10,17,21,1413,1143,1039,5
3932,108,37,9,1992,7,10,18,238,266,1131,5
3955,637,36,9,2006,10,21,0,1010,290,190,5
3955,637,36,9,2006,10,21,0,1010,290,190,4
3956,559,36,9,1976,19,10,0,447,1613,268,3
3961,519,37,9,2004,8,10,21,1863,833,803,3
3957,460,27,23,2001,10,7,8,1846,1448,101,3
2661,681,13,9,1992,10,0,0,746,1124,570,4
3981,570,36,9,1999,7,18,0,290,1392,1654,3
3982,405,7,9,1988,8,10,0,1085,938,180,4
3997,466,36,9,1992,10,18,0,902,1031,1396,4
4018,427,36,9,1981,10,18,0,1331,902,460,4
4022,555,20,9,1960,3,8,10,124,1528,1977,4
4029,739,37,9,2002,7,10,18,828,1235,901,4
2755,713,37,9,1997,1,21,0,1437,951,1402,4
2490,395,37,9,1991,10,7,0,1065,1289,1292,4
3772,159,37,9,2006,10,18,19,747,1560,547,4
4198,210,13,10,1986,10,18,0,1254,1927,79,3
4212,78,31,25,1992,7,10,18,1519,861,994,4
4218,333,37,9,2011,10,21,0,1366,918,1737,4
4230,779,36,9,2011,10,17,21,645,391,1867,4
4238,571,37,9,1987,8,10,0,1347,313,442,4
2036,539,37,9,1996,7,10,15,1636,651,1421,4
3025,602,13,9,1989,7,10,14,1601,1349,727,4
4251,810,37,9,1997,7,10,12,281,1974,1115,4
4252,387,37,9,1969,10,0,0,516,978,1804,4
4258,532,37,9,2011,10,19,0,1966,241,1307,5
4185,165,37,9,2011,8,10,17,424,1643,368,4
2660,810,37,9,1994,7,18,8,951,486,898,5
4267,323,37,9,2011,7,10,0,315,1499,1497,4
3869,270,37,9,2011,4,1,3,969,779,9,3
4276,312,37,9,1999,6,10,0,1972,98,1950,4
